image_url,source_caption,target_caption,lang_id
10891990---beneath-the-planet-of-the-apes-70s-german-title-movie-t-shirt.jpg,Unter dem Planeten der Affen 70er Jahre Deutsch Titel Film T Shirt,Beneath The Planet Of The Apes 70s German Title Movie T Shirt,de
02191176---4-9.20.17.jpg,Plans de maison de style transitoire: Un mélange de la... - photo#1,Transitional Style House Plans: A Mix of the Classic and ... - photo#1,fr
02191176---4-9.20.17.jpg,Transitional Style House Pläne: Ein Mix aus Klassik und...,Transitional Style House Plans: A Mix of the Classic and ... - photo#1,de
08462379---into-the-blue-kevin-putman.jpg,L'art mural de Mahi Mahi - Art numérique - Dans le bleu par,Mahi Mahi Wall Art - Digital Art - Into The Blue by <PERSON>,fr
08462379---into-the-blue-kevin-putman.jpg,Mahi Mahi Wandkunst - Digitale Kunst - Ins Blaue von <,Mahi Mahi Wall Art - Digital Art - Into The Blue by <PERSON>,de
10690974---smiling-family-playing-video-games-together-22372383.jpg,Famille souriante jouant à des jeux vidéo ensemble.,Smiling family playing video games together. In a living room stock photos,fr
11587442---40106.jpg,Dernières Trailer Rocks à 'Maison du Soleil Levant',Latest Trailer Rocks to 'House of the Rising Sun',fr
11587442---40106.jpg,Neueste Trailer-Rocks zum 'Haus der aufgehenden Sonne',Latest Trailer Rocks to 'House of the Rising Sun',de
01628694---Salt-Spices-Pro-A-Professional-Script-Font-cover.jpg,Sel & Spices Pro une police de script professionnelle,Salt & Spices Pro a Professional Script Font,fr
01628694---Salt-Spices-Pro-A-Professional-Script-Font-cover.jpg,Salt & Gewürze Pro eine professionelle Schrift,Salt & Spices Pro a Professional Script Font,de
01496834---Pretty-Pink-Room-Keys-from-The-Langham-Chicago.jpg,Jolies clés de chambre rose du Langham Chicago,Pretty Pink Room Keys from The Langham Chicago,fr
01496834---Pretty-Pink-Room-Keys-from-The-Langham-Chicago.jpg,Hübsche rosa Zimmerschlüssel aus dem Langham Chicago,Pretty Pink Room Keys from The Langham Chicago,de
01439888---9781933184852.jpg,Réflexions sur la couverture du livre sur la vie chrétienne,Reflections on the Christian Life book cover,fr
01439888---9781933184852.jpg,Überlegungen zum Buchcover von Christian Life,Reflections on the Christian Life book cover,de
05107194---sharon-family-fb.jpg,<PERSON> et sa famille sur une photo non datée.,<PERSON> and his family in an undated photo. (Photo: Facebook),fr
05107194---sharon-family-fb.jpg,<PERSON> und seine Familie in einem undatierten Foto.,<PERSON> and his family in an undated photo. (Photo: Facebook),de
08059530---parrot-treasure-chest-isolated-white-background-84167746.jpg,Perroquet sur le trésor coffre illustration de stock,Parrot on the treasure chest stock illustration,fr
08059530---parrot-treasure-chest-isolated-white-background-84167746.jpg,Papagei auf der Schatzkiste Stock Illustration,Parrot on the treasure chest stock illustration,de
01421748---IMG_7274.jpg,Trois filles s'assoient sur des pierres et regardent un écran d'ordinateur.,Three girls sit on rocks and look at a computer screen.,fr
01421748---IMG_7274.jpg,Drei Mädchen sitzen auf Steinen und schauen auf einen Computerbildschirm.,Three girls sit on rocks and look at a computer screen.,de
01748619---yFl6FJ6vbZMaZG4MU3_ku3ATsAE3DflJ6lUtt9cvP-t24wre1cp7BArolwGaDBNMLzaDbRbBZmLvbmoiebiV1ynYSmMB6MJh5QuROxSGUkfREnAtscA6X63FNgbR2hIh3cPbXA=s1600.jpg,L'histoire des caricatures de l'univers Numéro #6 #6,The Cartoon History of the Universe Issue #6 #6 - English 8,fr
01748619---yFl6FJ6vbZMaZG4MU3_ku3ATsAE3DflJ6lUtt9cvP-t24wre1cp7BArolwGaDBNMLzaDbRbBZmLvbmoiebiV1ynYSmMB6MJh5QuROxSGUkfREnAtscA6X63FNgbR2hIh3cPbXA=s1600.jpg,Die Cartoon-Geschichte des Universums Ausgabe #6 #6 - Deutsch 8,The Cartoon History of the Universe Issue #6 #6 - English 8,de
01213566---213_1.jpg,Une collection de boutons et badges. aux enchères de <PERSON>,A collection of buttons and badges. at <PERSON>'s Auctions,fr
01213566---213_1.jpg,Eine Sammlung von Knöpfen und Abzeichen.,A collection of buttons and badges. at <PERSON>'s Auctions,de
"07177267---ra,classic_tee,x1860,101010:01c5ca27c6,front-c,336,372,600,600-bg,f8f8f8.jpg",Juste une fille qui aime le t-shirt classique Geckos,Just A Girl Who Loves Geckos Classic T-Shirt,fr
"07177267---ra,classic_tee,x1860,101010:01c5ca27c6,front-c,336,372,600,600-bg,f8f8f8.jpg","Nur ein Mädchen, das Geckos Classic T-Shirt liebt",Just A Girl Who Loves Geckos Classic T-Shirt,de
00633298---67843175.jpg,Un lit ou des lits dans une chambre au White Horse Inn Hotel,A bed or beds in a room at The White Horse Inn Hotel,fr
00633298---67843175.jpg,Ein Bett oder Betten in einem Zimmer im The White Horse Inn Hotel,A bed or beds in a room at The White Horse Inn Hotel,de
07797411---Screen_Shot_2019_06_03_at_9.06.03_PM.0.jpg,L'art de boîte pour les colonnes sur la Genèse Sega,The box art for Columns on the Sega Genesis,fr
07797411---Screen_Shot_2019_06_03_at_9.06.03_PM.0.jpg,Die Kastenkunst für Säulen auf der Sega Genesis,The box art for Columns on the Sega Genesis,de
03803579---Harry_in_the_window_black_cat_painting_framed_2048x.jpg,Harry dans la fenêtre - 8``x8'' Peinture acrylique,Harry In The Window - 8``x8'' Acrylic Painting,fr
03803579---Harry_in_the_window_black_cat_painting_framed_2048x.jpg,Harry im Fenster - 8``x8'' Acrylmalerei,Harry In The Window - 8``x8'' Acrylic Painting,de
"04924204---st,small,507x507-pad,600x600,f8f8f8.jpg",Le royaume a pris le contrôle de Miami Sticker,The kingdom took over Miami Sticker,fr
"04924204---st,small,507x507-pad,600x600,f8f8f8.jpg",Das Königreich übernahm Miami Sticker,The kingdom took over Miami Sticker,de
11107547---cartoon-a-man-exercising-with-dumbbells-vector-16707044.jpg,Caricature d'un homme faisant de l'exercice avec des haltères,Cartoon a man exercising with dumbbells,fr
11107547---cartoon-a-man-exercising-with-dumbbells-vector-16707044.jpg,"Cartoon ein Mann, der mit Hanteln trainiert",Cartoon a man exercising with dumbbells,de
10860275---205-queen-born-march.jpg,T-shirt - Je suis une March Girl,T-shirt - I am a March Girl,fr
10860275---205-queen-born-march.jpg,T-Shirt - Ich bin ein März Mädchen,T-shirt - I am a March Girl,de
11209788---poi-pounder-mary-deal.jpg,Livre de notes Spiral Poi Pounder présentant la photographie <PERSON>,Poi Pounder Spiral Notebook featuring the photograph <PERSON> by <PERSON>,fr
11209788---poi-pounder-mary-deal.jpg,Poi Pounder Spiral Notizbuch mit dem Foto <PERSON>,Poi Pounder Spiral Notebook featuring the photograph <PERSON> by <PERSON>,de
05521545---SArah__Andy_-_Colwick_Hall_Hotel-023.jpg,Mariée & <PERSON> signe le registre.,Bride & <PERSON> sign the register.,fr
05521545---SArah__Andy_-_Colwick_Hall_Hotel-023.jpg,Braut & <PERSON> unterzeichnen das Register.,Bride & <PERSON> sign the register.,de
06247201---cartoon-young-witch-flying-with-broom_29190-1243.jpg,Caricature jeune sorcière volant avec un balai,Cartoon young witch flying with a broom,fr
06247201---cartoon-young-witch-flying-with-broom_29190-1243.jpg,Cartoon junge Hexe fliegen mit einem Besen,Cartoon young witch flying with a broom,de
09556309---d517fde01010c21f07822060fc58cbf9.jpg,1 lit king suite non fumeur,1 king bed suite no smoking,fr
09556309---d517fde01010c21f07822060fc58cbf9.jpg,1 Kingsize-Bett-Suite nicht rauchen,1 king bed suite no smoking,de
05208732---IMG_8616.jpg,Kids Art Lab : exploration artistique au-delà de la salle de classe.,Kids Art Lab: Art exploration beyond the classroom.,fr
05208732---IMG_8616.jpg,Kids Art Lab: Kunstexploration jenseits des Klassenzimmers,Kids Art Lab: Art exploration beyond the classroom.,de
04128751---IMG_0785.jpg,Le canal de Bricktown en hiver,The Bricktown Canal in winter,fr
04128751---IMG_0785.jpg,Der Bricktown Canal im Winter,The Bricktown Canal in winter,de
06615684---warongdech161000053.jpg,"Le tissu est teint indigo, en forme de coeur.","The fabric is indigo dye ,heart shaped.",fr
06615684---warongdech161000053.jpg,"Der Stoff ist indigo gefärbt, herzförmig.","The fabric is indigo dye ,heart shaped.",de
00279502---Chute-1-1024x652.jpg,Grande voile colorée (chute) vers le haut et tirant le bateau.,Colourful large sail (chute) up and pulling the boat.,fr
00279502---Chute-1-1024x652.jpg,Bunte große Segel (Schneide) nach oben und ziehen das Boot.,Colourful large sail (chute) up and pulling the boat.,de
07380513---the-wild-adventure-girls-orb-weaver-spider.jpg,"Le <PERSON>, l'araignée de Weaver Orb","The <PERSON>, Orb Weaver Spider",fr
07380513---the-wild-adventure-girls-orb-weaver-spider.jpg,"Die <PERSON>, Orb Weaver Spider","The <PERSON>, Orb Weaver Spider",de
06864779---9b872116_z.jpg,"Salle de bain, Belle villa de luxe à quelques pas du sable","Bathroom, Beautiful NEW Luxury Villa Just Steps From the Sand",fr
06864779---9b872116_z.jpg,"Badezimmer, schöne neue Luxus-Villa nur wenige Schritte vom Sand","Bathroom, Beautiful NEW Luxury Villa Just Steps From the Sand",de
10499575---p_1000804572.jpg,Couteau d'utilité pliant 2 paquets Husky pliant pli,Husky 2-Pack Folding Lock-Back Utility Knife | The Home Depot Canada,fr
10499575---p_1000804572.jpg,Husky 2-Pack falten Lock-Back Utility Knife,Husky 2-Pack Folding Lock-Back Utility Knife | The Home Depot Canada,de
"10622859---aps,504x498,small,transparent-pad,600x600,f8f8f8.jpg",La ligue des messieurs Art Print,The league of gentlemen Art Print,fr
"10622859---aps,504x498,small,transparent-pad,600x600,f8f8f8.jpg",Die Liga der Herren Art Print,The league of gentlemen Art Print,de
03353204---you-can-use-illustration-as-want-woman-mouth-biting-her-lower-lip-141964986.jpg,Illustration d'une femme bouche mordant sa lèvre inférieure image libre,Illustration of a woman mouth biting her lower lip royalty free illustration,fr
07013656---Skokomish.jpg,Wiederherstellung der Fischpassage im Skokomish River,Restoring fish passage in the Skokomish River watershed,de
01154883---The-Curated-Nomad-Latia-Blush-Cotton-Jacquard-Duvet-Cover-Set-16403d03-a51c-43fc-8839-8fe4a35316c6_600.jpg,L'ensemble de couverture de couettes jacquard en coton Latia Blush,The Curated Nomad Latia Blush Cotton Jacquard Duvet Cover Set,fr
01154883---The-Curated-Nomad-Latia-Blush-Cotton-Jacquard-Duvet-Cover-Set-16403d03-a51c-43fc-8839-8fe4a35316c6_600.jpg,Das kuratierte Nomad Latia Blush Cotton Ja,The Curated Nomad Latia Blush Cotton Jacquard Duvet Cover Set,de
09266642---Anyone-Can-Backyard-Projects-For-This-Year-33.jpg,Tout le monde peut faire des projets pour cette année (33),Anyone Can Backyard Projects For This Year (33),fr
09266642---Anyone-Can-Backyard-Projects-For-This-Year-33.jpg,Jeder kann Projekte für dieses Jahr sichern (33),Anyone Can Backyard Projects For This Year (33),de
01498701---stock-photo-an-old-dated-green-bathtub-with-green-tiles-762140230.jpg,Une vieille baignoire verte datée avec des carreaux verts.,"An old, dated green bathtub with green tiles.",fr
01498701---stock-photo-an-old-dated-green-bathtub-with-green-tiles-762140230.jpg,"Eine alte, alte grüne Badewanne mit grünen Fliesen.","An old, dated green bathtub with green tiles.",de
02117724---shutterstock_12230878_r2-800x445.jpg,Police portuaire patrouillant le port pour des chartes illégales,Port Police patrolling the harbor for illegal charters,fr
02117724---shutterstock_12230878_r2-800x445.jpg,Hafenpolizei patrouilliert den Hafen für illegale Charter,Port Police patrolling the harbor for illegal charters,de
04723442---Jean_Victor_Bertin_Paysage_Huile_sur_panneau_10__master.jpg,"Vue de la ville, paysage animé par <PERSON> par <PERSON>","View Of A City, Animated Landscape by <PERSON> by <PERSON>",fr
04723442---Jean_Victor_Bertin_Paysage_Huile_sur_panneau_10__master.jpg,"Ansicht einer Stadt, animierte Landschaft von <PERSON>","View Of A City, Animated Landscape by <PERSON> by <PERSON>",de
03537035---Downtown-from-the-walk-bridge-at-San-Jacinto-st1-640x480.jpg,Centre-ville depuis le pont de promenade à San Jacinto St.,Downtown from the Walk Bridge at San Jacinto St.,fr
03537035---Downtown-from-the-walk-bridge-at-San-Jacinto-st1-640x480.jpg,Downtown von der Walk Bridge bei San Jacinto St.,Downtown from the Walk Bridge at San Jacinto St.,de
00845921---blue-national-public-seating-folding-chairs-204-64_400_compressed.jpg,Chaise pliante double charnière en acier bleu de série 200 (4-pack),200 series blue premium all-steel double hinge folding chair (4-pack),fr
00845921---blue-national-public-seating-folding-chairs-204-64_400_compressed.jpg,200er Serie blau Premium All-Stahl Doppelscharnier Klappstuhl (4-Pack,200 series blue premium all-steel double hinge folding chair (4-pack),de
02431447---the-north-face-black-550-nuptse-bootsbooties-size-us-10-regular-m-b-7-0-540-540.jpg,La face nord Nuptse 550 Bottes noires Nuptse Image 7,The North Face Nuptse 550 Nuptse Black Boots Image 7,fr
02431447---the-north-face-black-550-nuptse-bootsbooties-size-us-10-regular-m-b-7-0-540-540.jpg,Die Nordwand Nuptse 550 Nuptse Schwarze Stiefel Bild 7,The North Face Nuptse 550 Nuptse Black Boots Image 7,de
09678887---DSC_0273.jpg,Robe de Noël de <PERSON> de <PERSON> - détail dentelle,<PERSON>'s Christmas Party Dress from <PERSON> - lace detail,fr
09678887---DSC_0273.jpg,<PERSON>s Weihnachts-Partykleid von <PERSON> - Spitze,<PERSON>'s Christmas Party Dress from <PERSON> - lace detail,de
00430676---4926418L.jpg,"1990 Radon bateau à vendre, modèle du bateau est 22 & Image # 18 de 40","1990 Radon boat for sale, model of the boat is 22 & Image # 18 of 40",fr
00430676---4926418L.jpg,"1990 Radon Boot zu verkaufen, Modell des Bootes ist 22 & Bild #","1990 Radon boat for sale, model of the boat is 22 & Image # 18 of 40",de
11615080---59050e94b6eb3.image.jpg,Festival met en valeur la beauté de l'art,Festival showcases the beauty of art,fr
11615080---59050e94b6eb3.image.jpg,Festival zeigt die Schönheit der Kunst,Festival showcases the beauty of art,de
08062678---stock-photo-worried-little-girl-in-an-urban-setting-looking-into-the-camera-133172183.jpg,Petite fille inquiète dans un cadre urbain regardant dans la caméra.,Worried little girl in an urban setting looking into the camera.,fr
08103672---bird-plaintive-cuckoo-nature-wild_41043-2110.jpg,Oiseaux (coucous platif) dans une nature sauvage,Bird (plaintive cuckoo) in a nature wild,fr
08103672---bird-plaintive-cuckoo-nature-wild_41043-2110.jpg,Vogel (Beschwerde Kuckuck) in einer Natur wild,Bird (plaintive cuckoo) in a nature wild,de
03916869---62054920.jpg,Vue générale sur la mer ou vue sur la mer depuis l'appartement,A general sea view or a sea view taken from the apartment,fr
03916869---62054920.jpg,Ein allgemeiner Meerblick oder ein Meerblick aus der Wohnung,A general sea view or a sea view taken from the apartment,de
09915277---telecommunication-tower-against-blue-sky-with-clouds_41386-323.jpg,Tour de télécommunication contre le ciel bleu avec nuages.,Telecommunication tower against the blue sky with clouds.,fr
09915277---telecommunication-tower-against-blue-sky-with-clouds_41386-323.jpg,Telekommunikation Turm gegen den blauen Himmel mit Wolken.,Telecommunication tower against the blue sky with clouds.,de
02730706---martin-luther.jpg,Une peinture de <PERSON>,A painting of <PERSON>,fr
02730706---martin-luther.jpg,Ein Gemälde von <PERSON>,A painting of <PERSON>,de
07089840---71888342-stock-vector-the-dharmacakra-wheel-of-dharma-vector-format-.jpg,"Le Dharmacakra, Roue du Dharma. Format Vecteur.","The Dharmacakra, Wheel of Dharma. Vector Format. Illustration",fr
07089840---71888342-stock-vector-the-dharmacakra-wheel-of-dharma-vector-format-.jpg,"Das Dharmakakra, Rad des Dharma. Vektorformat","The Dharmacakra, Wheel of Dharma. Vector Format. Illustration",de
03015786---beer-bottling-process-in-the-calavera-craft-brewery-on-july-20-in-picture-id149181764.jpg,Processus d'embouteillage de bière dans la Calavera cr,Beer bottling process in the Calavera cr : News Photo,fr
03015786---beer-bottling-process-in-the-calavera-craft-brewery-on-july-20-in-picture-id149181764.jpg,Bierabfüllung im Calavera cr : News Foto,Beer bottling process in the Calavera cr : News Photo,de
09138574---batman-joker-the-dark-knight.jpg,"Batman, le Chevalier des ténèbres","Batman, <PERSON>, The Dark Knight",fr
09138574---batman-joker-the-dark-knight.jpg,"Batman, der Dunkle Ritter","Batman, <PERSON>, The Dark Knight",de
11171967---red-kettle-beside-white-teacups-John-Finkelstein-Pexels-1024x683.jpg,Image d'une théière rouge à côté des tasses blanches,Picture of a red teapot beside white teacups,fr
11171967---red-kettle-beside-white-teacups-John-Finkelstein-Pexels-1024x683.jpg,Bild einer roten Teekanne neben weißen Teetassen,Picture of a red teapot beside white teacups,de
01276390---f7b6e930e48f9c123b56ae24d1a57451.jpg,La cuisine fonctionne sur la largeur de la zone de vie ouverte.,The kitchen runs the width of the open-plan living area.,fr
01276390---f7b6e930e48f9c123b56ae24d1a57451.jpg,Die Küche hat die Breite des offenen Wohnbereichs.,The kitchen runs the width of the open-plan living area.,de
01314883---installing_faux_tongue_groove_plank_ceiling.jpg,Installation d'un plafond de planches à contreplaqué en V-Groove,Installing a DIY Plywood V-Groove Plank Ceiling,fr
01314883---installing_faux_tongue_groove_plank_ceiling.jpg,Installation einer DIY Plywood V-Groove Plankendecke,Installing a DIY Plywood V-Groove Plank Ceiling,de
00291304---10407617_hi?$pdp_hero_large$.jpg,"Journée de la robe de dentelle morte, <PERSON>, hi-res","Day Of The Dead Lace-Up Dress, <PERSON>, hi-res",fr
